981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc567:hpc565->IBSW_33->hpc567
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc103:hpc051->IBSW_03->IBB1_SW_L02->IBB1_SW_S17->IBB1_SW_L03->IBSW_06->hpc103
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc180:hpc051->IBSW_03->IBB2_SW_L02->IBB2_SW_S02->IBB2_SW_L06->IBSW_11->hpc180
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc224:hpc051->IBSW_03->IBB1_SW_L02->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc249:hpc051->IBSW_03->IBB1_SW_L02->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc291:hpc051->IBSW_03->IBB1_SW_L02->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc420:hpc051->IBSW_03->IBB2_SW_L02->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc086:hpc065->IBSW_04->IBB2_SW_L02->IBB2_SW_S07->IBB2_SW_L03->IBSW_05->hpc086
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc091:hpc065->IBSW_04->IBB1_SW_L02->IBB1_SW_S11->IBB1_SW_L03->IBSW_06->hpc091
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc103:hpc065->IBSW_04->IBB1_SW_L02->IBB1_SW_S17->IBB1_SW_L03->IBSW_06->hpc103
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc180:hpc065->IBSW_04->IBB2_SW_L02->IBB2_SW_S02->IBB2_SW_L06->IBSW_11->hpc180
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc224:hpc065->IBSW_04->IBB1_SW_L02->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc249:hpc065->IBSW_04->IBB1_SW_L02->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc291:hpc065->IBSW_04->IBB1_SW_L02->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc065 <-> hpc420:hpc065->IBSW_04->IBB2_SW_L02->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc091:hpc086->IBSW_05->IBB1_SW_L03->IBSW_06->hpc091
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc103:hpc086->IBSW_05->IBB1_SW_L03->IBSW_06->hpc103
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc180:hpc086->IBSW_05->IBB2_SW_L03->IBB2_SW_S02->IBB2_SW_L06->IBSW_11->hpc180
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc224:hpc086->IBSW_05->IBB1_SW_L03->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc249:hpc086->IBSW_05->IBB1_SW_L03->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc291:hpc086->IBSW_05->IBB1_SW_L03->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc086 <-> hpc420:hpc086->IBSW_05->IBB2_SW_L03->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc103:hpc091->IBSW_06->hpc103
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc180:hpc091->IBSW_06->IBB2_SW_L03->IBB2_SW_S02->IBB2_SW_L06->IBSW_11->hpc180
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc224:hpc091->IBSW_06->IBB1_SW_L03->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc249:hpc091->IBSW_06->IBB1_SW_L03->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc291:hpc091->IBSW_06->IBB1_SW_L03->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc091 <-> hpc420:hpc091->IBSW_06->IBB2_SW_L03->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc103 <-> hpc180:hpc103->IBSW_06->IBB2_SW_L03->IBB2_SW_S02->IBB2_SW_L06->IBSW_11->hpc180
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc103 <-> hpc224:hpc103->IBSW_06->IBB1_SW_L03->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc103 <-> hpc249:hpc103->IBSW_06->IBB1_SW_L03->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc103 <-> hpc291:hpc103->IBSW_06->IBB1_SW_L03->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc103 <-> hpc420:hpc103->IBSW_06->IBB2_SW_L03->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc180 <-> hpc224:hpc180->IBSW_11->IBB1_SW_L06->IBB1_SW_S06->IBB1_SW_L07->IBSW_13->hpc224
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc180 <-> hpc249:hpc180->IBSW_11->IBB1_SW_L06->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc180 <-> hpc291:hpc180->IBSW_11->IBB1_SW_L06->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc180 <-> hpc420:hpc180->IBSW_11->IBB2_SW_L06->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc224 <-> hpc249:hpc224->IBSW_13->IBB1_SW_L07->IBB1_SW_S01->IBB1_SW_L08->IBSW_15->hpc249
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc224 <-> hpc291:hpc224->IBSW_13->IBB1_SW_L07->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc224 <-> hpc420:hpc224->IBSW_13->IBB2_SW_L07->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc249 <-> hpc291:hpc249->IBSW_15->IBB1_SW_L08->IBB1_SW_S05->IBB1_SW_L09->IBSW_17->hpc291
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc249 <-> hpc420:hpc249->IBSW_15->IBB2_SW_L08->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc291 <-> hpc420:hpc291->IBSW_17->IBB2_SW_L09->IBB2_SW_S16->IBB2_SW_L12->IBSW_24->hpc420
982589.un05:hpc141,hpc339,hpc360,hpc379,hpc385,hpc399,hpc407,hpc411,hpc414,hpc430:Nodes hpc141 <-> hpc339:hpc141->IBSW_08->IBB1_SW_L04->IBB1_SW_S11->IBB1_SW_L10->IBSW_20->hpc339
